"Row_ID","Order_ID","Order_Date","Ship_Date","Ship_Mode","Customer_ID","Customer_Name","Segment","Country","City","State","Postal_Code","Region","Product_ID","Category","Sub_Category","Product_Name","Sales","Quantity","Discount","Profit","Date_String"
4433,"CA-2019-168893",2019-11-03,2019-11-08,"Second Class","AP-10915","Arthur Prichep","Consumer","United States","Henderson","Kentucky",42420,"South","FUR-FU-10002885","Furniture","Furnishings","Magna Visual Magnetic Picture Hangers",1167,5,2,439,"8-Nov-19"
4432,"CA-2019-168893",2019-11-03,2019-11-08,"Second Class","AP-10915","Arthur Prichep","Consumer","United States","Henderson","Kentucky",42420,"South","OFF-AR-10001770","Office Supplies","Art","Economy #2 Pencils",2749,3,2,131,"8-Nov-19"
4434,"CA-2019-168893",2019-11-03,2019-11-08,"Second Class","AP-10915","Arthur Prichep","Consumer","United States","Henderson","Kentucky",42420,"South","OFF-AR-10003772","Office Supplies","Art","Boston 16750 Black Compact Battery Pencil Sharpener",2757,1,2,223,"8-Nov-19"
4431,"CA-2019-168893",2019-11-03,2019-11-08,"Second Class","AP-10915","Arthur Prichep","Consumer","United States","Henderson","Kentucky",42420,"South","OFF-FA-10002280","Office Supplies","Fasteners","Advantus Plastic Paper Clips",981,4,2,30,"8-Nov-19"
4435,"CA-2019-168893",2019-11-03,2019-11-08,"Second Class","AP-10915","Arthur Prichep","Consumer","United States","Henderson","Kentucky",42420,"South","FUR-TA-10003392","Furniture","Tables","Global Adaptabilities Conference Tables",2827,3,2,94,"8-Nov-19"
6611,"CA-2019-168921",2019-10-20,2019-10-22,"First Class","AG-10495","Andrew Gjertsen","Corporate","United States","Los Angeles","California",90049,"West","OFF-BI-10004209","Office Supplies","Binders","Fellowes Twister Kit, Gray/Clear, 3/pkg",848,3,5,361,"22-Oct-19"
1822,"CA-2019-168956",2019-02-16,2019-02-20,"Standard Class","EA-14035","Erin Ashbrook","Corporate","United States","Chicago","Illinois",60623,"Central","OFF-FA-10000304","Office Supplies","Fasteners","Advantus Push Pins",2568,4,5,131,"20-Feb-19"
1824,"CA-2019-168956",2019-02-16,2019-02-20,"Standard Class","EA-14035","Erin Ashbrook","Corporate","United States","Chicago","Illinois",60623,"Central","OFF-PA-10000809","Office Supplies","Paper","Xerox 206",2117,1,5,131,"20-Feb-19"
1821,"CA-2019-168956",2019-02-16,2019-02-20,"Standard Class","EA-14035","Erin Ashbrook","Corporate","United States","Chicago","Illinois",60623,"Central","OFF-AP-10004233","Office Supplies","Appliances","Honeywell Enviracaire Portable Air Cleaner for up to 8 x 10 Room",2963,6,13,570,"20-Feb-19"
1823,"CA-2019-168956",2019-02-16,2019-02-20,"Standard Class","EA-14035","Erin Ashbrook","Corporate","United States","Chicago","Illinois",60623,"Central","FUR-CH-10004754","Furniture","Chairs","Global Stack Chair with Arms, Black",2427,3,6,602,"20-Feb-19"
3196,"CA-2019-169026",2019-08-08,2019-08-13,"Standard Class","CM-12655","Corinna Mitchell","Home Office","United States","Jackson","Mississippi",39212,"South","OFF-FA-10001883","Office Supplies","Fasteners","Alliance Super-Size Bands, Assorted Sizes",1128,3,2,2,"13-Aug-19"
1047,"CA-2019-169103",2019-03-08,2019-03-13,"Standard Class","ZC-21910","Zuschuss Carroll","Consumer","United States","Miami","Florida",33142,"South","TEC-PH-10001530","Technology","Phones","Cisco Unified IP Phone 7945G VoIP phone",159,5,5,432,"13-Mar-19"
1048,"CA-2019-169103",2019-03-08,2019-03-13,"Standard Class","ZC-21910","Zuschuss Carroll","Consumer","United States","Miami","Florida",33142,"South","FUR-FU-10004006","Furniture","Furnishings","Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",311,3,5,646,"13-Mar-19"
494,"CA-2019-169166",2019-05-09,2019-05-14,"Standard Class","SS-20590","Sonia Sunley","Consumer","United States","Seattle","Washington",98115,"West","TEC-AC-10000991","Technology","Accessories","Sony Micro Vault Click 8 GB USB 2.0 Flash Drive",2980,2,2,62,"14-May-19"
49,"CA-2019-169194",2019-06-20,2019-06-25,"Standard Class","LH-16900","Lena Hernandez","Consumer","United States","Dover","Delaware",19901,"East","TEC-PH-10003988","Technology","Phones","LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",1038,2,2,361,"25-Jun-19"
48,"CA-2019-169194",2019-06-20,2019-06-25,"Standard Class","LH-16900","Lena Hernandez","Consumer","United States","Dover","Delaware",19901,"East","TEC-AC-10002167","Technology","Accessories","Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive",1978,3,2,332,"25-Jun-19"
4682,"CA-2019-169215",2019-07-14,2019-07-18,"Second Class","RE-19450","Richard Eichhorn","Consumer","United States","Auburn","New York",13021,"East","OFF-FA-10000936","Office Supplies","Fasteners","Acco Hot Clips Clips to Go",1393,9,2,62,"18-Jul-19"
7822,"CA-2019-169334",2019-10-21,2019-10-24,"Second Class","GW-14605","Giulietta Weimer","Consumer","United States","Jackson","Tennessee",38301,"South","OFF-ST-10004950","Office Supplies","Storage","Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",381,9,5,395,"24-Oct-19"
8100,"CA-2019-169663",2019-03-10,2019-03-13,"First Class","RH-19510","Rick Huthwaite","Home Office","United States","Los Angeles","California",90045,"West","TEC-AC-10003038","Technology","Accessories","Kingston Digital DataTraveler 16GB USB 2.0",1277,3,2,332,"13-Mar-19"
8101,"CA-2019-169663",2019-03-10,2019-03-13,"First Class","RH-19510","Rick Huthwaite","Home Office","United States","Los Angeles","California",90045,"West","TEC-MA-10000984","Technology","Machines","Okidata MB760 Printer",1434,3,5,280,"13-Mar-19"
8272,"CA-2019-169670",2019-12-25,2019-12-31,"Standard Class","JE-15715","Joe Elijah","Consumer","United States","New York City","New York",10009,"East","FUR-CH-10002331","Furniture","Chairs","Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms",946,8,3,237,"31-Dec-19"
9939,"CA-2019-169824",2019-12-12,2019-12-17,"Standard Class","NS-18640","Noel Staavos","Corporate","United States","New York City","New York",10009,"East","FUR-FU-10004864","Furniture","Furnishings","Eldon 500 Class Desk Accessories",2365,5,2,140,"17-Dec-19"
9940,"CA-2019-169824",2019-12-12,2019-12-17,"Standard Class","NS-18640","Noel Staavos","Corporate","United States","New York City","New York",10009,"East","OFF-SU-10000952","Office Supplies","Supplies","Fiskars Home & Office Scissors",1644,4,2,30,"17-Dec-19"
9941,"CA-2019-169824",2019-12-12,2019-12-17,"Standard Class","NS-18640","Noel Staavos","Corporate","United States","New York City","New York",10009,"East","OFF-AR-10000462","Office Supplies","Art","Sanford Pocket Accent Highlighters",366,7,2,332,"17-Dec-19"
7687,"CA-2019-169838",2019-11-25,2019-11-29,"Standard Class","BB-11545","Brenda Bowman","Corporate","United States","Jackson","Michigan",49201,"Central","FUR-TA-10001095","Furniture","Tables","Chromcraft Round Conference Tables",206,9,2,248,"29-Nov-19"
7689,"CA-2019-169838",2019-11-25,2019-11-29,"Standard Class","BB-11545","Brenda Bowman","Corporate","United States","Jackson","Michigan",49201,"Central","TEC-AC-10004518","Technology","Accessories","Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive",693,8,2,369,"29-Nov-19"
7688,"CA-2019-169838",2019-11-25,2019-11-29,"Standard Class","BB-11545","Brenda Bowman","Corporate","United States","Jackson","Michigan",49201,"Central","OFF-BI-10004002","Office Supplies","Binders","Wilson Jones International Size A4 Ring Binders",745,1,2,422,"29-Nov-19"
6580,"CA-2019-169887",2019-10-22,2019-10-22,"Same Day","MS-17530","MaryBeth Skach","Consumer","United States","Seattle","Washington",98105,"West","OFF-PA-10003001","Office Supplies","Paper","Xerox 1986",2359,1,2,223,"22-Oct-19"
6582,"CA-2019-169887",2019-10-22,2019-10-22,"Same Day","MS-17530","MaryBeth Skach","Consumer","United States","Seattle","Washington",98105,"West","FUR-FU-10003095","Furniture","Furnishings","Linden 12"" Wall Clock With Oak Frame",306,3,2,234,"22-Oct-19"
6581,"CA-2019-169887",2019-10-22,2019-10-22,"Same Day","MS-17530","MaryBeth Skach","Consumer","United States","Seattle","Washington",98105,"West","OFF-AR-10002766","Office Supplies","Art","Prang Drawing Pencil Set",2752,3,2,131,"22-Oct-19"
2428,"CA-2019-169922",2019-06-11,2019-06-17,"Standard Class","MZ-17515","Mary Zewe","Corporate","United States","Arlington","Texas",76017,"Central","OFF-BI-10003784","Office Supplies","Binders","Computer Printout Index Tabs",276,4,13,554,"17-Jun-19"
2430,"CA-2019-169922",2019-06-11,2019-06-17,"Standard Class","MZ-17515","Mary Zewe","Corporate","United States","Arlington","Texas",76017,"Central","FUR-FU-10004415","Furniture","Furnishings","Stacking Tray, Side-Loading, Legal, Smoke",436,7,11,740,"17-Jun-19"
2429,"CA-2019-169922",2019-06-11,2019-06-17,"Standard Class","MZ-17515","Mary Zewe","Corporate","United States","Arlington","Texas",76017,"Central","OFF-BI-10001617","Office Supplies","Binders","GBC Wire Binding Combs",2752,4,13,507,"17-Jun-19"
1717,"CA-2019-169943",2019-05-19,2019-05-24,"Standard Class","BN-11515","Bradley Nguyen","Consumer","United States","New York City","New York",10011,"East","OFF-AP-10001563","Office Supplies","Appliances","Belkin Premiere Surge Master II 8-outlet surge protector",1192,5,2,396,"24-May-19"
1719,"CA-2019-169943",2019-05-19,2019-05-24,"Standard Class","BN-11515","Bradley Nguyen","Consumer","United States","New York City","New York",10011,"East","FUR-FU-10002088","Furniture","Furnishings","Nu-Dell Float Frame 11 x 14 1/2",1648,4,2,83,"24-May-19"
1720,"CA-2019-169943",2019-05-19,2019-05-24,"Standard Class","BN-11515","Bradley Nguyen","Consumer","United States","New York City","New York",10011,"East","FUR-FU-10000010","Furniture","Furnishings","DAX Value U-Channel Document Frames, Easel Back",1787,8,2,52,"24-May-19"
1721,"CA-2019-169943",2019-05-19,2019-05-24,"Standard Class","BN-11515","Bradley Nguyen","Consumer","United States","New York City","New York",10011,"East","OFF-BI-10002824","Office Supplies","Binders","Recycled Easel Ring Binders",2039,4,5,83,"24-May-19"
1718,"CA-2019-169943",2019-05-19,2019-05-24,"Standard Class","BN-11515","Bradley Nguyen","Consumer","United States","New York City","New York",10011,"East","OFF-ST-10004123","Office Supplies","Storage","Safco Industrial Wire Shelving System",1997,5,2,2,"24-May-19"
4034,"CA-2019-169957",2019-09-26,2019-09-30,"Standard Class","SN-20710","Steve Nguyen","Home Office","United States","Covington","Washington",98042,"West","TEC-AC-10003063","Technology","Accessories","Micro Innovations USB RF Wireless Keyboard with Mouse",294,4,2,150,"30-Sep-19"
4033,"CA-2019-169957",2019-09-26,2019-09-30,"Standard Class","SN-20710","Steve Nguyen","Home Office","United States","Covington","Washington",98042,"West","OFF-PA-10004040","Office Supplies","Paper","Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright)",1396,5,2,83,"30-Sep-19"
4032,"CA-2019-169957",2019-09-26,2019-09-30,"Standard Class","SN-20710","Steve Nguyen","Home Office","United States","Covington","Washington",98042,"West","OFF-AP-10000576","Office Supplies","Appliances","Belkin 7 Outlet SurgeMaster II",1153,6,2,385,"30-Sep-19"
3789,"CA-2019-169971",2019-09-04,2019-09-09,"Standard Class","IL-15100","Ivan Liston","Consumer","United States","Houston","Texas",77041,"Central","OFF-AR-10001044","Office Supplies","Art","BOSTON Ranger #55 Pencil Sharpener, Black",2406,3,5,395,"9-Sep-19"
3788,"CA-2019-169971",2019-09-04,2019-09-09,"Standard Class","IL-15100","Ivan Liston","Consumer","United States","Houston","Texas",77041,"Central","OFF-AR-10002804","Office Supplies","Art","Faber Castell Col-Erase Pencils",1455,1,5,3,"9-Sep-19"
1230,"CA-2020-100013",2020-11-06,2020-11-11,"Standard Class","ZC-21910","Zuschuss Carroll","Consumer","United States","Los Angeles","California",90045,"West","FUR-FU-10001424","Furniture","Furnishings","Dax Clear Box Frame",2756,1,2,223,"11-Nov-20"
1231,"CA-2020-100013",2020-11-06,2020-11-11,"Standard Class","ZC-21910","Zuschuss Carroll","Consumer","United States","Los Angeles","California",90045,"West","OFF-AR-10001022","Office Supplies","Art","SANFORD Liquid Accent Tank-Style Highlighters",2122,2,2,131,"11-Nov-20"
1229,"CA-2020-100013",2020-11-06,2020-11-11,"Standard Class","ZC-21910","Zuschuss Carroll","Consumer","United States","Los Angeles","California",90045,"West","OFF-EN-10001219","Office Supplies","Envelopes","#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",630,2,2,395,"11-Nov-20"
9132,"CA-2020-100055",2020-05-28,2020-06-01,"Standard Class","MD-17860","Michael Dominguez","Corporate","United States","Laurel","Maryland",20707,"East","FUR-FU-10001473","Furniture","Furnishings","DAX Wood Document Frame",1306,2,2,30,"1-Jun-20"
9133,"CA-2020-100055",2020-05-28,2020-06-01,"Standard Class","MD-17860","Michael Dominguez","Corporate","United States","Laurel","Maryland",20707,"East","OFF-AP-10001469","Office Supplies","Appliances","Fellowes 8 Outlet Superior Workstation Surge Protector",477,3,2,269,"1-Jun-20"
7320,"CA-2020-100097",2020-11-26,2020-11-29,"Second Class","MN-17935","Michael Nguyen","Consumer","United States","New York City","New York",10009,"East","TEC-PH-10002310","Technology","Phones","Plantronics Calisto P620-M USB Wireless Speakerphone System",3034,5,2,197,"29-Nov-20"
7321,"CA-2020-100097",2020-11-26,2020-11-29,"Second Class","MN-17935","Michael Nguyen","Consumer","United States","New York City","New York",10009,"East","FUR-FU-10003623","Furniture","Furnishings","DataProducts Ampli Magnifier Task Lamp, Black,",541,5,2,281,"29-Nov-20"
6091,"CA-2020-100111",2020-09-20,2020-09-26,"Standard Class","SV-20365","Seth Vernon","Consumer","United States","New York City","New York",10035,"East","FUR-CH-10003846","Furniture","Chairs","Hon Valutask Swivel Chairs",1320,3,3,113,"26-Sep-20"
6092,"CA-2020-100111",2020-09-20,2020-09-26,"Standard Class","SV-20365","Seth Vernon","Consumer","United States","New York City","New York",10035,"East","TEC-AC-10002647","Technology","Accessories","Logitech Wireless Boombox Speaker - portable - wireless, wired",1052,2,2,450,"26-Sep-20"
6093,"CA-2020-100111",2020-09-20,2020-09-26,"Standard Class","SV-20365","Seth Vernon","Consumer","United States","New York City","New York",10035,"East","OFF-PA-10000807","Office Supplies","Paper","TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad",1744,9,2,113,"26-Sep-20"
6094,"CA-2020-100111",2020-09-20,2020-09-26,"Standard Class","SV-20365","Seth Vernon","Consumer","United States","New York City","New York",10035,"East","TEC-AC-10001465","Technology","Accessories","SanDisk Cruzer 64 GB USB Flash Drive",2622,2,2,160,"26-Sep-20"
6095,"CA-2020-100111",2020-09-20,2020-09-26,"Standard Class","SV-20365","Seth Vernon","Consumer","United States","New York City","New York",10035,"East","OFF-ST-10000615","Office Supplies","Storage","SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",1982,4,2,62,"26-Sep-20"
6096,"CA-2020-100111",2020-09-20,2020-09-26,"Standard Class","SV-20365","Seth Vernon","Consumer","United States","New York City","New York",10035,"East","OFF-PA-10002713","Office Supplies","Paper","Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",512,2,2,361,"26-Sep-20"
6099,"CA-2020-100111",2020-09-20,2020-09-26,"Standard Class","SV-20365","Seth Vernon","Consumer","United States","New York City","New York",10035,"East","OFF-FA-10000304","Office Supplies","Fasteners","Advantus Push Pins",1834,2,2,131,"26-Sep-20"
6101,"CA-2020-100111",2020-09-20,2020-09-26,"Standard Class","SV-20365","Seth Vernon","Consumer","United States","New York City","New York",10035,"East","TEC-PH-10002885","Technology","Phones","Apple iPhone 5",136,2,2,263,"26-Sep-20"
6103,"CA-2020-100111",2020-09-20,2020-09-26,"Standard Class","SV-20365","Seth Vernon","Consumer","United States","New York City","New York",10035,"East","TEC-PH-10000215","Technology","Phones","Plantronics Cordless Phone Headset with In-line Volume - M214C",328,3,2,206,"26-Sep-20"
6104,"CA-2020-100111",2020-09-20,2020-09-26,"Standard Class","SV-20365","Seth Vernon","Consumer","United States","New York City","New York",10035,"East","TEC-AC-10001998","Technology","Accessories","Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired",2362,3,2,140,"26-Sep-20"
6098,"CA-2020-100111",2020-09-20,2020-09-26,"Standard Class","SV-20365","Seth Vernon","Consumer","United States","New York City","New York",10035,"East","OFF-BI-10000343","Office Supplies","Binders","Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",372,3,5,293,"26-Sep-20"
6097,"CA-2020-100111",2020-09-20,2020-09-26,"Standard Class","SV-20365","Seth Vernon","Consumer","United States","New York City","New York",10035,"East","FUR-CH-10003061","Furniture","Chairs","Global Leather Task Chair, Black",2769,1,3,422,"26-Sep-20"
6100,"CA-2020-100111",2020-09-20,2020-09-26,"Standard Class","SV-20365","Seth Vernon","Consumer","United States","New York City","New York",10035,"East","FUR-CH-10004086","Furniture","Chairs","Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs",967,11,3,367,"26-Sep-20"
6102,"CA-2020-100111",2020-09-20,2020-09-26,"Standard Class","SV-20365","Seth Vernon","Consumer","United States","New York City","New York",10035,"East","FUR-CH-10001215","Furniture","Chairs","Global Troy Executive Leather Low-Back Tilter",922,5,3,279,"26-Sep-20"
4152,"CA-2020-100160",2020-09-07,2020-09-11,"Standard Class","CB-12025","Cassandra Brandow","Consumer","United States","Philadelphia","Pennsylvania",19134,"East","OFF-LA-10002475","Office Supplies","Labels","Avery 519",1389,5,5,30,"11-Sep-20"
4154,"CA-2020-100160",2020-09-07,2020-09-11,"Standard Class","CB-12025","Cassandra Brandow","Consumer","United States","Philadelphia","Pennsylvania",19134,"East","OFF-EN-10001509","Office Supplies","Envelopes","Poly String Tie Envelopes",1839,3,5,131,"11-Sep-20"
4153,"CA-2020-100160",2020-09-07,2020-09-11,"Standard Class","CB-12025","Cassandra Brandow","Consumer","United States","Philadelphia","Pennsylvania",19134,"East","OFF-PA-10003072","Office Supplies","Paper","Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",633,3,5,332,"11-Sep-20"
4231,"CA-2020-100223",2020-07-05,2020-07-10,"Standard Class","LS-16945","Linda Southworth","Corporate","United States","Dallas","Texas",75220,"Central","OFF-BI-10003429","Office Supplies","Binders","Cardinal HOLDit! Binder Insert Strips,Extra Strips",368,9,13,539,"10-Jul-20"
4230,"CA-2020-100223",2020-07-05,2020-07-10,"Standard Class","LS-16945","Linda Southworth","Corporate","United States","Dallas","Texas",75220,"Central","FUR-FU-10003601","Furniture","Furnishings","Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",1584,9,11,627,"10-Jul-20"
4234,"CA-2020-100223",2020-07-05,2020-07-10,"Standard Class","LS-16945","Linda Southworth","Corporate","United States","Dallas","Texas",75220,"Central","OFF-BI-10004492","Office Supplies","Binders","Tuf-Vin Binders",2355,1,13,470,"10-Jul-20"
4232,"CA-2020-100223",2020-07-05,2020-07-10,"Standard Class","LS-16945","Linda Southworth","Corporate","United States","Dallas","Texas",75220,"Central","OFF-PA-10000232","Office Supplies","Paper","Xerox 1975",633,3,5,361,"10-Jul-20"
4233,"CA-2020-100223",2020-07-05,2020-07-10,"Standard Class","LS-16945","Linda Southworth","Corporate","United States","Dallas","Texas",75220,"Central","OFF-PA-10002195","Office Supplies","Paper","Xerox 1966",1501,6,5,41,"10-Jul-20"
6749,"CA-2020-100230",2020-12-11,2020-12-15,"Standard Class","AA-10375","Allen Armold","Consumer","United States","New York City","New York",10035,"East","OFF-PA-10002245","Office Supplies","Paper","Xerox 1895",751,3,2,422,"15-Dec-20"
6750,"CA-2020-100230",2020-12-11,2020-12-15,"Standard Class","AA-10375","Allen Armold","Consumer","United States","New York City","New York",10035,"East","TEC-PH-10004522","Technology","Phones","Dexim XPower Skin Super-Thin Power Case for iPhone 5 - Black",413,2,2,214,"15-Dec-20"
6748,"CA-2020-100230",2020-12-11,2020-12-15,"Standard Class","AA-10375","Allen Armold","Consumer","United States","New York City","New York",10035,"East","OFF-BI-10002498","Office Supplies","Binders","Clear Mylar Reinforcing Strips",627,1,5,332,"15-Dec-20"
7708,"CA-2020-100237",2020-10-15,2020-10-19,"Standard Class","SV-20815","Stuart Van","Corporate","United States","Orem","Utah",84057,"West","OFF-AR-10001761","Office Supplies","Art","Avery Hi-Liter Smear-Safe Highlighters",371,2,2,293,"19-Oct-20"
986,"CA-2020-100314",2020-09-29,2020-10-05,"Standard Class","AS-10630","Ann Steele","Home Office","United States","Pasadena","Texas",77506,"Central","OFF-EN-10000461","Office Supplies","Envelopes","#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",1349,4,5,439,"5-Oct-20"
985,"CA-2020-100314",2020-09-29,2020-10-05,"Standard Class","AS-10630","Ann Steele","Home Office","United States","Pasadena","Texas",77506,"Central","OFF-LA-10001569","Office Supplies","Labels","Avery 499",2749,2,5,223,"5-Oct-20"
987,"CA-2020-100314",2020-09-29,2020-10-05,"Standard Class","AS-10630","Ann Steele","Home Office","United States","Pasadena","Texas",77506,"Central","TEC-MA-10003066","Technology","Machines","Wasp CCD Handheld Bar Code Reader",1597,3,8,314,"5-Oct-20"
3358,"CA-2020-100335",2020-09-07,2020-09-13,"Standard Class","NF-18595","Nicole Fjeld","Home Office","United States","Chicago","Illinois",60610,"Central","OFF-PA-10001685","Office Supplies","Paper","Easy-staple paper",2639,9,5,193,"13-Sep-20"
4047,"CA-2020-100356",2020-10-21,2020-10-25,"Standard Class","SP-20920","Susan Pistek","Consumer","United States","Chicago","Illinois",60653,"Central","OFF-AP-10002191","Office Supplies","Appliances","Belkin 8 Outlet SurgeMaster II Gold Surge Protector",1166,2,13,698,"25-Oct-20"
1511,"CA-2020-100384",2020-06-24,2020-07-01,"Standard Class","NH-18610","Nicole Hansen","Corporate","United States","Pomona","California",91767,"West","OFF-AR-10002135","Office Supplies","Art","Boston Heavy-Duty Trimline Electric Pencil Sharpeners",1767,8,2,44,"1-Jul-20"
1512,"CA-2020-100384",2020-06-24,2020-07-01,"Standard Class","NH-18610","Nicole Hansen","Corporate","United States","Pomona","California",91767,"West","OFF-AR-10003514","Office Supplies","Art","4009 Highlighters by Sanford",1647,9,2,52,"1-Jul-20"
7151,"CA-2020-100412",2020-12-22,2020-12-26,"Standard Class","SR-20425","Sharelle Roach","Home Office","United States","Tuscaloosa","Alabama",35401,"South","FUR-CH-10002647","Furniture","Chairs","Situations Contoured Folding Chairs, 4/Set",585,2,2,261,"26-Dec-20"
1270,"CA-2020-100426",2020-06-04,2020-06-08,"Standard Class","DC-12850","Dan Campbell","Consumer","United States","Florence","Alabama",35630,"South","OFF-PA-10002870","Office Supplies","Paper","Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾” x 11”",436,2,2,361,"8-Jun-20"
9385,"CA-2020-100433",2020-08-11,2020-08-16,"Standard Class","SJ-20125","Sanjit Jacobs","Home Office","United States","New York City","New York",10009,"East","OFF-PA-10003441","Office Supplies","Paper","Xerox 226",1226,4,2,52,"16-Aug-20"
1340,"CA-2020-100524",2020-03-31,2020-04-02,"Second Class","CM-12115","Chad McGuire","Consumer","United States","New York City","New York",10011,"East","OFF-PA-10004911","Office Supplies","Paper","Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",2665,8,2,269,"2-Apr-20"
1338,"CA-2020-100524",2020-03-31,2020-04-02,"Second Class","CM-12115","Chad McGuire","Consumer","United States","New York City","New York",10011,"East","FUR-FU-10004018","Furniture","Furnishings","Tensor Computer Mounted Lamp",1395,2,2,422,"2-Apr-20"
1339,"CA-2020-100524",2020-03-31,2020-04-02,"Second Class","CM-12115","Chad McGuire","Consumer","United States","New York City","New York",10011,"East","TEC-PH-10002549","Technology","Phones","Polycom SoundPoint IP 450 VoIP phone",2529,3,2,109,"2-Apr-20"
7376,"CA-2020-100580",2020-08-13,2020-08-20,"Standard Class","MK-17905","Michael Kennedy","Corporate","United States","San Diego","California",92037,"West","OFF-BI-10000069","Office Supplies","Binders","GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",1673,3,5,52,"20-Aug-20"
4172,"CA-2020-100601",2020-11-16,2020-11-20,"Standard Class","JK-15370","Jay Kimmel","Consumer","United States","Fresno","California",93727,"West","OFF-ST-10002486","Office Supplies","Storage","Eldon Shelf Savers Cubes and Bins",2070,7,2,3,"20-Nov-20"
6766,"CA-2020-100615",2020-04-20,2020-04-24,"Standard Class","SJ-20215","Sarah Jordon","Consumer","United States","Chicago","Illinois",60653,"Central","FUR-CH-10002602","Furniture","Chairs","DMI Arturo Collection Mission-style Design Wood Chair",1528,3,6,539,"24-Apr-20"
6767,"CA-2020-100615",2020-04-20,2020-04-24,"Standard Class","SJ-20215","Sarah Jordon","Consumer","United States","Chicago","Illinois",60653,"Central","OFF-AR-10001683","Office Supplies","Art","Lumber Crayons",635,2,5,293,"24-Apr-20"
6768,"CA-2020-100615",2020-04-20,2020-04-24,"Standard Class","SJ-20215","Sarah Jordon","Consumer","United States","Chicago","Illinois",60653,"Central","FUR-FU-10002456","Furniture","Furnishings","Master Caster Door Stop, Large Neon Orange",572,5,11,694,"24-Apr-20"
8823,"CA-2020-100622",2020-11-03,2020-11-07,"Standard Class","DK-13090","Dave Kipp","Consumer","United States","Orlando","Florida",32839,"South","OFF-AR-10004010","Office Supplies","Art","Hunt Boston Vacuum Mount KS Pencil Sharpener",2261,2,5,293,"7-Nov-20"
8824,"CA-2020-100622",2020-11-03,2020-11-07,"Standard Class","DK-13090","Dave Kipp","Consumer","United States","Orlando","Florida",32839,"South","OFF-PA-10002947","Office Supplies","Paper","Xerox 1923",291,2,5,293,"7-Nov-20"
8821,"CA-2020-100622",2020-11-03,2020-11-07,"Standard Class","DK-13090","Dave Kipp","Consumer","United States","Orlando","Florida",32839,"South","TEC-CO-10003236","Technology","Copiers","Canon Image Class D660 Copier",3007,2,5,236,"7-Nov-20"
8822,"CA-2020-100622",2020-11-03,2020-11-07,"Standard Class","DK-13090","Dave Kipp","Consumer","United States","Orlando","Florida",32839,"South","OFF-BI-10002982","Office Supplies","Binders","Avery Self-Adhesive Photo Pockets for Polaroid Photos",1831,2,12,602,"7-Nov-20"
6761,"CA-2020-100636",2020-06-26,2020-06-30,"Standard Class","DO-13435","Denny Ordway","Consumer","United States","New York City","New York",10035,"East","OFF-ST-10004123","Office Supplies","Storage","Safco Industrial Wire Shelving System",1323,3,2,2,"30-Jun-20"
555,"CA-2020-100650",2020-06-29,2020-07-03,"Second Class","DK-13225","Dean Katz","Corporate","United States","Anaheim","California",92804,"West","OFF-ST-10001780","Office Supplies","Storage","Tennsco 16-Compartment Lockers with Coat Rack",133,2,2,235,"3-Jul-20"
2431,"CA-2020-100748",2020-05-13,2020-05-20,"Standard Class","RB-19795","Ross Baird","Home Office","United States","San Francisco","California",94110,"West","OFF-LA-10000240","Office Supplies","Labels","Self-Adhesive Address Labels for Typewriters by Universal",2315,8,2,201,"20-May-20"
7918,"CA-2020-100783",2020-09-04,2020-09-08,"Second Class","JK-16120","Julie Kriz","Home Office","United States","Garland","Texas",75043,"Central","OFF-AR-10000380","Office Supplies","Art","Hunt PowerHouse Electric Pencil Sharpener, Blue",1460,1,5,293,"8-Sep-20"
4012,"CA-2020-100811",2020-11-21,2020-11-24,"First Class","CC-12475","Cindy Chapman","Consumer","United States","Philadelphia","Pennsylvania",19143,"East","OFF-ST-10002444","Office Supplies","Storage","Recycled Eldon Regeneration Jumbo File",1783,4,5,293,"24-Nov-20"
